drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Epigallocatechin,21,54,479,10804,8.76771397452615,4.98728479656953E-12,1.78135654377554E-10
Indapamide,28,108,472,10750,5.90256284682039,5.38352940432863E-12,1.91919628451042E-10
Clofibrate,43,257,457,10601,3.88056574924258,5.43520837158826E-12,1.93390761484594E-10
Dinitrochlorobenzene,31,135,469,10723,5.24854511539777,5.7816606529934E-12,2.05324577044355E-10
Lauric Acid,38,204,462,10654,4.29456724627901,6.00580688939316E-12,2.12877668388583E-10
Daunorubicin,40,226,460,10632,4.08992674790707,6.68546534889416E-12,2.36517002748269E-10
Mianserin,45,282,455,10576,3.70878426331355,7.13649054280402E-12,2.51993291038441E-10
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,24,77,476,10781,7.05685277506407,7.20999333833153E-12,2.54105623450718E-10
Pomalidomide,36,185,464,10673,4.47505672137749,7.37833223008926E-12,2.59545983272424E-10
5'-Guanosine-Diphosphate-Monothiophosphate,34,166,466,10692,4.69851054288066,8.45708431811602E-12,2.96930641503633E-10
Thymol,21,56,479,10802,8.45341113827929,8.72740775246707E-12,3.05843620061034E-10
"1,2-Dihydroxybenzene",24,78,476,10780,6.96578415920629,9.04808791177327E-12,3.16484407766999E-10
Betulinic Acid,26,94,474,10764,6.2781791111152,9.20256384862828E-12,3.21282621705741E-10
Quinolinic Acid,28,111,472,10747,5.74156026823568,9.39493473698486E-12,3.27383348630582E-10
Ampicillin,26,95,474,10763,6.21168788021983,1.12482456353303E-11,3.91175747181713E-10
Sodium fluoride,22,64,478,10794,7.76039347520078,1.12677103601487E-11,3.91175747181713E-10
Dilmapimod,19,44,481,10814,9.70311875629142,1.22417380614124E-11,4.24197711198944E-10
Marimastat,27,104,473,10754,5.90037005918156,1.26490944187942E-11,4.37497098067248E-10
Methylprednisolone,31,140,469,10718,5.05936678079175,1.29653369469258E-11,4.47601527728282E-10
Omeprazole,42,254,458,10604,3.82786926922079,1.35971093590188E-11,4.68541273183986E-10
Etacrynic acid,26,96,474,10762,6.14655159428975,1.37178943048144E-11,4.71828011499906E-10
Ozone,35,180,465,10678,4.46397564936288,1.48568560230612E-11,5.10058133789375E-10
Trifluoperazine,45,289,455,10569,3.61592820551094,1.49120423024077E-11,5.11008199178517E-10
Patupilone,28,114,472,10744,5.58870618806402,1.61316875145032E-11,5.51785138405874E-10
Fenfluramine,38,212,462,10646,4.12948738398379,1.65118385142795E-11,5.63750007784962E-10
Pelitinib,26,97,474,10761,6.08273394924976,1.66930145879988E-11,5.68419356455092E-10
Pasireotide,19,45,481,10813,9.48678693801655,1.67098085200938E-11,5.68419356455092E-10
ginkgolide-B,36,192,464,10666,4.30902848080979,1.87592086352172E-11,6.36967413953067E-10
Levodopa,46,303,454,10555,3.52877348589771,1.89091950889164E-11,6.40888549187519E-10
Rebamipide,40,235,460,10623,3.93010707210511,1.94644719373707E-11,6.58506869050442E-10
Brequinar,34,172,466,10686,4.53145427013619,1.97936664551494E-11,6.68426387422481E-10
Nortriptyline,43,269,457,10589,3.70352247973136,2.04150318989074E-11,6.88158521308468E-10
Loratadine,31,143,469,10715,4.95088682575252,2.07229545538059E-11,6.97272640680359E-10
Pimagedine,41,247,459,10611,3.83677755668237,2.16671481156245E-11,7.27723917678287E-10
AZD-8055,24,82,476,10776,6.623836386638,2.1795795133218E-11,7.3072334183917E-10
Trazodone,33,163,467,10695,4.63510427140551,2.26725005338738E-11,7.58746089335257E-10
Ortataxel,29,125,471,10733,5.28511615746385,2.28866205499319E-11,7.64534179163633E-10
TNP-470,30,135,470,10723,5.06900211205246,2.59095844830519E-11,8.63963272928592E-10
Androstenediol,25,91,475,10767,6.22447133817517,2.63208862269682E-11,8.7610535930011E-10
Itraconazole,36,195,464,10663,4.24157058757971,2.76365398997723E-11,9.18252011719344E-10
Metyrapone,33,165,467,10693,4.57822496339833,3.01010964425825E-11,9.98353434254651E-10
"1,4-Dithiothreitol",29,128,471,10730,5.15984187164499,3.74895365733363E-11,1.24118705852839E-9
Sapanisertib,22,69,478,10789,7.19384018674349,3.79538756389403E-11,1.25209638997224E-9
Latrepirdine,22,69,478,10789,7.19384018674349,3.79538756389403E-11,1.25209638997224E-9
Choline,38,219,462,10639,3.99497312764258,3.85251979361613E-11,1.26869083563262E-9
Ramipril,25,93,475,10765,6.08975086030286,3.91134707647399E-11,1.28578375758435E-9
Trabectedin,19,48,481,10810,8.89196642907856,4.09160854352923E-11,1.34266501708905E-9
Mercaptopurine,30,138,470,10720,4.95650322570088,4.14785179437424E-11,1.35872072370053E-9
Talmapimod,20,55,480,10803,8.18131009118323,4.32196831965756E-11,1.41326391900909E-9
AZD-1480,29,129,471,10729,5.11952791555042,4.40651964100553E-11,1.43837945707573E-9
Nebivolol,30,139,470,10719,4.92051962215446,4.83968262865936E-11,1.57700131414838E-9
Digitoxin,23,78,477,10780,6.66179254022745,5.05882545820044E-11,1.64552170520222E-9
Lamotrigine,26,103,474,10755,5.72556499877953,5.18682750092488E-11,1.68420830300338E-9
Spermidine,30,140,470,10718,4.88502307563793,5.63974082768562E-11,1.8280772863895E-9
Paroxetine,29,131,471,10727,5.0410023979857,6.06224891391428E-11,1.96160653647089E-9
L-Lysine,33,171,467,10687,4.41516850219399,6.87857414870776E-11,2.21802260410541E-9
Albendazole,33,171,467,10687,4.41516850219399,6.87857414870776E-11,2.21802260410541E-9
6-O-benzylguanine,29,132,471,10726,5.00102984402303,7.09582752589401E-11,2.28411131740932E-9
Manidipine,22,72,478,10786,6.89233162152848,7.53963913611829E-11,2.42277313684419E-9
Thiopental,27,114,473,10744,5.37808345082823,7.60184353468789E-11,2.4385428463648E-9
Pyruvic acid,27,115,473,10743,5.33083524939681,9.00788022292625E-11,2.88459361061847E-9
Pimozide,48,344,452,10514,3.24515570133436,9.37170630188454E-11,2.99593623370645E-9
Veliparib,25,98,475,10760,5.77670280945602,1.01287603893771E-10,3.22684251735807E-9
7-Nitroindazole,25,98,475,10760,5.77670280945602,1.01287603893771E-10,3.22684251735807E-9
Ruboxistaurin,30,144,470,10714,4.7477804838254,1.02719986701068E-10,3.26687212616365E-9
Sivelestat,21,66,479,10792,7.16597774356701,1.09685259134331E-10,3.47648754345273E-9
Calcium gluconate,21,66,479,10792,7.16597774356701,1.09685259134331E-10,3.47648754345273E-9
Permethrin,29,135,471,10723,4.88895844235052,1.12878066023235E-10,3.5715890817251E-9
Isotretinoin,33,175,467,10683,4.31267059446946,1.1709298579554E-10,3.69237339969175E-9
Mechlorethamine,33,175,467,10683,4.31267059446946,1.1709298579554E-10,3.69237339969175E-9
Estrone,25,99,475,10759,5.71785981699157,1.2174670718593E-10,3.832615399776E-9
Naproxen,44,299,456,10559,3.40689208619993,1.31011406126923E-10,4.11729187286371E-9
Amikacin,17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
"2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE",17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
Taurolidine,17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
2-Chlorophenol,17,39,483,10819,9.7586885521533,1.3325937892088E-10,4.14584901459154E-9
Oltipraz,38,230,462,10628,3.80021726023501,1.36544741317747E-10,4.24095655052563E-9
Metenkefalin,23,83,477,10775,6.25670587926406,1.43724903009439E-10,4.44168320704277E-9
(2S)-1-AMINO-3-[(5-NITROQUINOLIN-8-YL)AMINO]PROPAN-2-OL,23,83,477,10775,6.25670587926406,1.43724903009439E-10,4.44168320704277E-9
2-Methoxy-4-Vinyl-Phenol,23,83,477,10775,6.25670587926406,1.43724903009439E-10,4.44168320704277E-9
Vardenafil,27,118,473,10740,5.19389625819099,1.48423241195009E-10,4.57926153459323E-9
Cladribine,29,137,471,10721,4.81684005955488,1.5281788287579E-10,4.70702922309995E-9
Tibolone,30,147,470,10711,4.64940211523508,1.59037103903393E-10,4.89048068425322E-9
Dabrafenib,24,92,476,10766,5.89807957234634,1.63347616917755E-10,5.01472886049463E-9
Halothane,28,128,472,10730,4.97092629775794,1.65706118569052E-10,5.07873962967889E-9
Cabozantinib,25,101,475,10757,5.60344263734297,1.7484184323763E-10,5.34991292168347E-9
Propylthiouracil,29,139,471,10719,4.74673158707653,2.0584342315925E-10,6.28815798223749E-9
Dimethyl fumarate,18,47,482,10811,8.58651780868287,2.07296945118896E-10,6.32216225277729E-9
Netoglitazone,27,121,473,10737,5.0643226525614,2.41133557256515E-10,7.34205859221934E-9
Rigosertib,21,70,479,10788,6.75424886826765,2.71227086893007E-10,8.2448332627954E-9
Bepridil,27,122,473,10736,5.02105706005247,2.82615718812375E-10,8.57699030333605E-9
Ibudilast,33,183,467,10675,4.12114819881788,3.25104337308455E-10,9.85036485774473E-9
Tramadol,36,216,464,10642,3.82202793009968,3.44135873666538E-10,1.04100209590235E-8
Ditiocarb,28,133,472,10725,4.78229587495463,3.55282289998178E-10,1.07297220459384E-8
"1,3,5-Trichloro-Benzene",23,88,477,10770,5.89905040561591,3.82736379560806E-10,1.15400863969307E-8
Alsterpaullone,32,174,468,10684,4.19747524332429,3.93526105731342E-10,1.18461823046887E-8
"N~6~-cyclohexyl-N~2~-(4-morpholin-4-ylphenyl)-9H-purine-2,6-diamine",20,64,480,10794,7.0247032562034,3.99100307106954E-10,1.19945404917843E-8
Celiprolol,26,115,474,10743,5.12278416339028,4.08750788342024E-10,1.2231705981845E-8
Etorphine,26,115,474,10743,5.12278416339028,4.08750788342024E-10,1.2231705981845E-8
Chlorpromazine,48,361,452,10497,3.08737601613296,4.08967319865306E-10,1.2231705981845E-8
Labetalol,28,134,472,10724,4.74620111342399,4.12188858539457E-10,1.23082381840429E-8
1-Methoxy-2-[2-(2-Methoxy-Ethoxy]-Ethane,17,43,483,10815,8.848453552611,4.46988155901031E-10,1.33045887188314E-8
3-(Benzyloxy)Pyridin-2-Amine,17,43,483,10815,8.848453552611,4.46988155901031E-10,1.33045887188314E-8
Bosentan,33,186,467,10672,4.05359067109443,4.70184346980398E-10,1.39726305969852E-8
Aminolevulinic acid,22,81,478,10777,6.12104693595734,5.00834148883762E-10,1.48359861879257E-8
Vildagliptin,22,81,478,10777,6.12104693595734,5.00834148883762E-10,1.48359861879257E-8
Lupeol,32,176,468,10682,4.14902851200201,5.0664549300191E-10,1.49842347368448E-8
Flufenamic Acid,30,156,470,10702,4.37779200692237,5.55615756146747E-10,1.64064241685343E-8
Purvalanol,32,177,468,10681,4.12521732577237,5.74117001817663E-10,1.69258265768038E-8
Pergolide,39,255,461,10603,3.51696042361249,5.77395645728824E-10,1.69955088972501E-8
Amprenavir,31,167,469,10691,4.23046638369583,6.1000800836088E-10,1.791829018379E-8
Isopropyl beta-D-thiogalactopyranoside,34,199,466,10659,3.90735825584193,6.10675149845851E-10,1.791829018379E-8
Icaritin,28,137,472,10721,4.64088046894557,6.38785074637843E-10,1.86840518107572E-8
Desloratadine,28,137,472,10721,4.64088046894557,6.38785074637843E-10,1.86840518107572E-8
Olmesartan,26,118,474,10740,4.99047210541422,6.59564829853836E-10,1.9261513169094E-8
Tazarotene,23,91,477,10767,5.70313425916325,6.69576840941041E-10,1.95232007374041E-8
Milrinone,22,83,478,10775,5.9726588523634,7.40098968680554E-10,2.15456275601049E-8
Calcidiol,39,258,461,10600,3.47509411395085,7.79917911308716E-10,2.26196423828949E-8
Dacomitinib,20,67,480,10791,6.70854596170945,7.80645275967072E-10,2.26196423828949E-8
Lenvatinib,20,67,480,10791,6.70854596170945,7.80645275967072E-10,2.26196423828949E-8
Gallium nitrate,30,159,470,10699,4.29401907628861,8.27233442329748E-10,2.39322253260309E-8
Apomorphine,40,271,460,10587,3.39644435119588,8.74880415988305E-10,2.52713097044381E-8
Isradipine,19,60,481,10798,7.10614791505328,9.14831038767891E-10,2.63842681252731E-8
Bupivacaine,25,111,475,10747,5.09465129218177,9.55210598501603E-10,2.7414352824861E-8
Lpc-Ether,21,76,479,10782,6.2168962022367,9.57927556435936E-10,2.7414352824861E-8
"3,5-diiodothyropropionic acid",21,76,479,10782,6.2168962022367,9.57927556435936E-10,2.7414352824861E-8
Fluocinolone,21,76,479,10782,6.2168962022367,9.57927556435936E-10,2.7414352824861E-8
Brivanib,21,76,479,10782,6.2168962022367,9.57927556435936E-10,2.7414352824861E-8
Valspodar,22,85,478,10773,5.83118062281021,1.08279968944353E-9,3.09403194895164E-8
Myristic acid,24,103,476,10755,5.26312440974202,1.15817158435212E-9,3.30431882646985E-8
Taxifolin,21,77,479,10781,6.13575796619862,1.17007163204142E-9,3.33315018432305E-8
Fexofenadine,20,69,480,10789,6.51366270479959,1.20028251094524E-9,3.41397490842837E-8
N5-Iminoethyl-L-Ornithine,16,40,484,10818,8.93643409796707,1.27780574370531E-9,3.62891767206387E-8
Rhein,28,142,472,10716,4.47557160844338,1.29375545448776E-9,3.66386074309182E-8
Ranolazine,18,54,482,10804,7.46675449771686,1.29405510360045E-9,3.66386074309182E-8
Amuvatinib,23,95,477,10763,5.46195422003337,1.36900118884961E-9,3.8701561124639E-8
Phenolphthalein,26,123,474,10735,4.78592912262465,1.420784572078E-9,4.00435752416196E-8
Heroin,26,123,474,10735,4.78592912262465,1.420784572078E-9,4.00435752416196E-8
Acipimox,21,78,479,10780,6.05666443073204,1.42527302265954E-9,4.01092145554803E-8
Salsalate,19,62,481,10796,6.8757831523709,1.44392322056849E-9,4.05725840978482E-8
Ritanserin,33,196,467,10662,3.84340936214689,1.52805375413127E-9,4.28716966187688E-8
Epirubicin,22,87,478,10771,5.69616501226043,1.56909539034985E-9,4.39567774642308E-8
Podofilox,30,164,470,10694,4.16122529348808,1.57454149687208E-9,4.40429154387744E-8
Losmapimod,17,48,483,10810,7.92429320142833,1.75705919108724E-9,4.90743747234157E-8
Androstenedione,23,97,477,10761,5.34754266199809,1.93349022281625E-9,5.39209802912997E-8
Amifostine,28,145,472,10713,4.38177583778246,1.94844875463597E-9,5.42566758374958E-8
Hexylcaine,14,29,486,10829,10.7503791870085,2.07083788706119E-9,5.74065341080539E-8
Dyclonine,14,29,486,10829,10.7503791870085,2.07083788706119E-9,5.74065341080539E-8
Proparacaine,14,29,486,10829,10.7503791870085,2.07083788706119E-9,5.74065341080539E-8
"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE",18,56,482,10802,7.20066369250394,2.09098501525864E-9,5.78786547405125E-8
Buspirone,33,199,467,10659,3.78449621364,2.14462690876079E-9,5.92447968973897E-8
Cyclic Guanosine Monophosphate,29,156,471,10702,4.22294308830595,2.14671925237187E-9,5.92447968973897E-8
Floxuridine,19,64,481,10794,6.65988204415426,2.24527223636409E-9,6.17810466253741E-8
Licofelone,19,64,481,10794,6.65988204415426,2.24527223636409E-9,6.17810466253741E-8
"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",16,42,484,10816,8.50983549108849,2.26069312703675E-9,6.21133490093004E-8
Perhexiline,14,30,486,10828,10.3912595512297,2.91619519134988E-9,8.00051509258274E-8
Hexylresorcinol,21,82,479,10776,5.75937504556316,3.05651864325608E-9,8.37312130879149E-8
Urapidil,28,149,472,10709,4.26259832546894,3.31196575646759E-9,9.05953884652579E-8
Pentamidine,25,120,475,10738,4.70878592997914,3.82211908712663E-9,1.04396353598505E-7
Cinchocaine,20,75,480,10783,5.98824155935976,4.04900576288747E-9,1.10431077830608E-7
Prasterone sulfate,21,84,479,10774,5.62115642519571,4.40949806257499E-9,1.20086672062338E-7
Daporinad,29,162,471,10696,4.06436348751924,4.56862837703424E-9,1.24238201919802E-7
Amoxapine,38,265,462,10593,3.28727262887741,4.79623749492058E-9,1.30237066711553E-7
Crocin,25,122,475,10736,4.63027456630938,5.11755205264122E-9,1.38556907318652E-7
Amrinone,25,122,475,10736,4.63027456630938,5.11755205264122E-9,1.38556907318652E-7
Oxaprozin,23,103,477,10755,5.03255673511473,5.20285495172493E-9,1.40389070323061E-7
4-(2-Aminoethyl)Benzenesulfonyl Fluoride,19,68,481,10790,6.26493871105086,5.20789826706538E-9,1.40389070323061E-7
N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE,19,68,481,10790,6.26493871105086,5.20789826706538E-9,1.40389070323061E-7
Levonorgestrel,26,133,474,10725,4.42211620486489,5.94627571728802E-9,1.60061167372311E-7
Miglitol,23,104,477,10754,4.98395739679062,6.09735223489388E-9,1.6389030555395E-7
Nandrolone decanoate,21,86,479,10772,5.48874390812299,6.30174569901455E-9,1.69139408392465E-7
Lysergic Acid Diethylamide,22,95,478,10763,5.21280748279869,6.33465527399009E-9,1.69777361269462E-7
S-oxy-L-cysteine,16,46,484,10812,7.76803075696679,6.56310517973541E-9,1.75646670488003E-7
Amantadine,29,165,471,10693,3.98941849711892,6.58052371736064E-9,1.75859438495705E-7
Norethisterone,25,124,475,10734,4.55460775304463,6.81423633158512E-9,1.81582688366792E-7
Benzylpenicillin,25,124,475,10734,4.55460775304463,6.81423633158512E-9,1.81582688366792E-7
Hydroxyfasudil,23,105,477,10753,4.93622345563819,7.13331716229832E-9,1.89813081387603E-7
Capecitabine,20,78,480,10780,5.75653020365376,7.15667092029121E-9,1.90162071695419E-7
Silver nitrate,21,87,479,10771,5.42603146505046,7.50785888713172E-9,1.99208602734185E-7
Amsacrine,24,115,476,10743,4.70927401934336,7.63625487103357E-9,2.02326339917869E-7
Tioguanine,25,125,475,10733,4.51855324534672,7.84721538746076E-9,2.07619666457097E-7
Trifluridine,18,62,482,10796,6.50137962897981,7.99303500941767E-9,2.11176903825379E-7
Ethanolamine,16,47,484,10811,7.60230598162305,8.44529806636522E-9,2.22808805802135E-7
Tacrine,30,178,470,10680,3.829260359767,8.45931565175224E-9,2.22862060532657E-7
Pseudoephedrine,27,146,473,10712,4.18716475626823,8.56878427378322E-9,2.25426275780782E-7
Phenformin,20,79,480,10779,5.68318063281174,8.6076577298182E-9,2.26128657212009E-7
Isoniazid,22,97,478,10761,5.10475560926006,8.79807227849915E-9,2.30804512652526E-7
Flavone,26,136,474,10722,4.32339413206486,8.91391122352163E-9,2.33184663610888E-7
Dihydroergotamine,26,136,474,10722,4.32339413206486,8.91391122352163E-9,2.33184663610888E-7
5-phenyl-1H-indazol-3-amine,18,63,482,10795,6.3955023250983,9.86420980623169E-9,2.56958387963497E-7
Fedratinib,18,63,482,10795,6.3955023250983,9.86420980623169E-9,2.56958387963497E-7
Bradykinin,18,63,482,10795,6.3955023250983,9.86420980623169E-9,2.56958387963497E-7
Enalaprilat,22,98,478,10760,5.0525614121734,1.03391009032443E-8,2.68951883492405E-7
Clopidogrel,21,89,479,10769,5.30314939383509,1.05868338754947E-8,2.75011012221962E-7
Oxymetazoline,27,148,473,10710,4.12984730504025,1.10445795711338E-8,2.86501034289325E-7
Sumatriptan,23,108,477,10750,4.79807554860614,1.13076843796631E-8,2.92916981632452E-7
Ketorolac,19,72,481,10786,5.9152688989515,1.14819521040933E-8,2.97017005110935E-7
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,26,138,474,10720,4.2599685629043,1.16071917115764E-8,2.99839120421665E-7
Ergotamine,33,215,467,10643,3.4973425082327,1.17828882596256E-8,3.03954999236667E-7
OSI-930,20,81,480,10777,5.5412811495879,1.23584950197889E-8,3.18361359200106E-7
Dextromethorphan,15,42,485,10816,7.96230220433086,1.46458539540452E-8,3.76762378170641E-7
Vinblastine,28,161,472,10697,3.94071757245733,1.47445848262075E-8,3.78777592222678E-7
Loxapine,39,291,461,10567,3.0715012472602,1.60632010729226E-8,4.12081917311593E-7
Ropinirole,36,254,464,10604,3.23848868215661,1.62176219779761E-8,4.15469545148092E-7
Naphazoline,19,74,481,10784,5.75445949923131,1.67534975122793E-8,4.2860663797008E-7
Carprofen,18,66,482,10792,6.10384555184017,1.81644458836006E-8,4.64063884651321E-7
Atenolol,26,142,474,10716,4.13849391127149,1.94155689860259E-8,4.95346126272562E-7
Treprostinil,25,132,475,10726,4.27567934051277,2.0331397243725E-8,5.17999959240303E-7
5-iodotubercidin,20,84,480,10774,5.34256763769796,2.08820421615828E-8,5.31300391800689E-7
Papaverine,23,113,477,10745,4.58371273468135,2.36047107868839E-8,5.9975148881394E-7
4-Oxosebacic Acid,11,19,489,10839,12.8237599827323,2.75315029753029E-8,6.95716990414439E-7
5-hydroxyvaleric acid,11,19,489,10839,12.8237599827323,2.75315029753029E-8,6.95716990414439E-7
Porphobilinogen,11,19,489,10839,12.8237599827323,2.75315029753029E-8,6.95716990414439E-7
5-Fluorolevulinic Acid,11,19,489,10839,12.8237599827323,2.75315029753029E-8,6.95716990414439E-7
Fomepizole,19,77,481,10781,5.52815157524256,2.89354998058517E-8,7.30202309230809E-7
Clarithromycin,29,178,471,10680,3.69316985949934,2.92221414742381E-8,7.3643526864731E-7
Nesbuvir,13,31,487,10827,9.31847178127916,2.95940299397686E-8,7.43788909619949E-7
4-Iodobenzo[B]Thiophene-2-Carboxamidine,13,31,487,10827,9.31847178127916,2.95940299397686E-8,7.43788909619949E-7
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",22,105,478,10753,4.71255400123616,3.04381934476114E-8,7.63971541547669E-7
Geneticin,14,38,486,10820,8.19951324226404,3.24194633049253E-8,8.12601539885155E-7
Triflusal,7,3,493,10855,51.2998135311663,3.28768782318744E-8,8.22956151465961E-7
Methadone,27,157,473,10701,3.89007613715552,3.29255345570825E-8,8.23064838356284E-7
5-Nitroindazole,16,53,484,10805,6.73708951653853,3.45178194056151E-8,8.60753622387453E-7
Fasudil,33,226,467,10632,3.32371017587627,3.46324891308416E-8,8.60753622387453E-7
L-2-Amino-4-(Guanidinooxy)Butyric Acid,17,61,483,10797,6.22698175503891,3.46649380906759E-8,8.60753622387453E-7
Aprindine,17,61,483,10797,6.22698175503891,3.46649380906759E-8,8.60753622387453E-7
Idarubicin,17,61,483,10797,6.22698175503891,3.46649380906759E-8,8.60753622387453E-7
Maprotiline,23,116,477,10742,4.46400288653496,3.60540716640825E-8,8.92859414459376E-7
"N-Methyl-N-Propargyl-3-(2,4-Dichlorophenoxy)Propylamine",23,116,477,10742,4.46400288653496,3.60540716640825E-8,8.92859414459376E-7
Nicotinamide,27,158,473,10700,3.86513031048848,3.69963440549477E-8,9.14974310389054E-7
Adenine,21,97,479,10761,4.86214688696814,3.8575143381182E-8,9.52751708868897E-7
Uridine 5'-triphosphate,18,70,482,10788,5.75328853928317,3.92159904027159E-8,9.67293433216053E-7
1-deoxymannojirimycin,14,39,486,10819,7.98884733345477,4.23037111705267E-8,1.04207061721333E-6
Promazine,34,241,466,10617,3.21366009830524,4.54575466824558E-8,1.11827616850533E-6
WP 1066,27,160,473,10698,3.8161794882414,4.65821103029648E-8,1.14442514631645E-6
Penicillamine,15,47,485,10811,7.11128961520878,5.04007357928709E-8,1.23497367188702E-6
Quinidine,15,47,485,10811,7.11128961520878,5.04007357928709E-8,1.23497367188702E-6
"3,4-Dihydroxycinnamic Acid",21,99,479,10759,4.76317824015305,5.22989111196237E-8,1.27979644343067E-6
Methylthioinosine,16,55,484,10803,6.49185263088671,5.32348795294575E-8,1.29927668966272E-6
Sulfisoxazole,16,55,484,10803,6.49185263088671,5.32348795294575E-8,1.29927668966272E-6
Bicuculline,14,40,486,10818,7.78871479321367,5.48373177956286E-8,1.33663017439442E-6
Etretinate,18,72,482,10786,5.59218386375749,5.66159913585671E-8,1.37817575776481E-6
Naloxone,45,387,455,10471,2.67565947131933,5.96564434550383E-8,1.45028724633374E-6
Benzonatate,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Ajmaline,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Lacosamide,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Prilocaine,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Oxcarbazepine,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Ethotoin,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Tocainide,12,27,488,10831,9.85893008115068,6.124998106612E-8,1.47550813664556E-6
Oxothiazolidinecarboxylic acid,8,7,492,10851,25.179943989264,6.53466085226155E-8,1.5721565172306E-6
"1D-myo-inositol 1,4,5-trisphosphate",20,91,480,10767,4.92822082145533,6.5741799002271E-8,1.5796181614077E-6
Agomelatine,18,73,482,10785,5.51468301371656,6.7744932544602E-8,1.62564563404536E-6
Motesanib,20,93,480,10765,4.8215848750547,8.95825796464319E-8,2.14690036517018E-6
Zileuton,17,66,483,10792,5.75317343862011,9.18005667512094E-8,2.19722063586447E-6
Mecamylamine,21,103,479,10755,4.57648253298684,9.41568140025754E-8,2.25071634064185E-6
Leflunomide,28,178,472,10680,3.55859286404113,9.79425812888776E-8,2.33820172588649E-6
Candesartan cilexetil,24,134,476,10724,4.0343033795633,9.88265585595297E-8,2.3562764491164E-6
Chlorambucil,16,58,484,10800,6.15296022881504,9.89546318955202E-8,2.35630526100071E-6
Niflumic Acid,27,167,473,10691,3.65331825453622,1.01481880293517E-7,2.4133899480216E-6
Dalfampridine,20,94,480,10764,4.76991133872739,1.04274998227707E-7,2.47664332575144E-6
Serine,27,168,473,10690,3.63128602356984,1.130384550922E-7,2.68135600487073E-6
Dimercaprol,12,29,488,10829,9.17787616857334,1.14126542943439E-7,2.70026901695959E-6
1-naphthaleneacetic acid,12,29,488,10829,9.17787616857334,1.14126542943439E-7,2.70026901695959E-6
Phosphoramidon,20,95,480,10763,4.71967903435293,1.21153247278811E-7,2.86287602131285E-6
Mephenytoin,13,36,487,10822,8.02207649471268,1.22268394222776E-7,2.88555598094384E-6
Fludrocortisone,21,105,479,10753,4.4886011087592,1.25094308423491E-7,2.94850155402445E-6
Gemfibrozil,29,192,471,10666,3.4197496861732,1.25530334083059E-7,2.95502874239698E-6
Minaprine,28,181,472,10677,3.49865887509009,1.33559716907049E-7,3.14006347023854E-6
Methotrexate,33,241,467,10617,3.11249127506034,1.35152538308136E-7,3.17349450850932E-6
Glutamic Acid,32,229,468,10629,3.17311125979338,1.38928599166023E-7,3.25804068369795E-6
Salbutamol,27,170,473,10688,3.58800189045883,1.39906554363957E-7,3.27683747374958E-6
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",22,116,478,10742,4.26105620936419,1.41726332038415E-7,3.3152789265008E-6
Tolfenamic Acid,19,87,481,10771,4.88881380779877,1.52902606175432E-7,3.56772891488522E-6
Darusentan,19,87,481,10771,4.88881380779877,1.52902606175432E-7,3.56772891488522E-6
[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,22,117,478,10741,4.22426248425855,1.61596329715639E-7,3.76585157657032E-6
Irbesartan,25,149,475,10709,3.78233506914029,1.6239785590181E-7,3.77978787663627E-6
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",21,107,479,10751,4.4039092678945,1.65155434869239E-7,3.83436022443325E-6
2-(1H-INDOL-3-YL)ETHANAMINE,21,107,479,10751,4.4039092678945,1.65155434869239E-7,3.83436022443325E-6
