drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Triamterene,9,12,94,4066,32.2943210988759,5.40856069745454E-10,2.81477996262187E-8
Guanosine-5'-Triphosphate,19,120,84,3958,7.45286130297704,5.51624659158865E-10,2.86053329851487E-8
Dactolisib,13,44,90,4034,13.2137477789552,5.70366186092906E-10,2.93666893748694E-8
Arotinoid acid,13,44,90,4034,13.2137477789552,5.70366186092906E-10,2.93666893748694E-8
WP 1066,12,35,91,4043,15.1992646970945,6.6754349221158E-10,3.42482193870459E-8
Estrone sulfate,15,67,88,4011,10.1868882694666,6.80738216182735E-10,3.48017622296778E-8
Alsterpaullone,11,27,92,4051,17.8913554237405,8.18865316865521E-10,4.17159055638675E-8
Chenodeoxycholic acid,20,139,83,3939,6.82135061609224,8.3445584427094E-10,4.23609839696534E-8
CI-1040,12,36,91,4042,14.7669950944046,8.72065781294236E-10,4.39617414485748E-8
Brequinar,12,36,91,4042,14.7669950944046,8.72065781294236E-10,4.39617414485748E-8
Galunisertib,9,13,94,4065,29.8158764899456,8.96733623192352E-10,4.50483102164304E-8
Hypericin,14,59,89,4019,10.7000505366354,1.3790910188009E-9,6.90402930603322E-8
Propanoic Acid,13,48,90,4030,12.101756623312,1.41006366360593E-9,7.01056904727562E-8
Taurine,13,48,90,4030,12.101756623312,1.41006366360593E-9,7.01056904727562E-8
Alitretinoin,17,98,86,3980,8.01805260144088,1.44376067113485E-9,7.15352162785934E-8
Hydroxyurea,14,60,89,4018,10.5139265279301,1.66671897950181E-9,8.23004669574493E-8
Ozone,13,49,90,4029,11.8501601807506,1.74819688096782E-9,8.60301241074903E-8
Afatinib,12,39,91,4039,13.6246344413185,1.8690624123569E-9,9.10489398148294E-8
N-Ethylmaleimide,12,39,91,4039,13.6246344413185,1.8690624123569E-9,9.10489398148294E-8
Albendazole,12,39,91,4039,13.6246344413185,1.8690624123569E-9,9.10489398148294E-8
Clioquinol,11,30,92,4048,16.0952151157811,2.02195521252758E-9,9.7990155102623E-8
Mifepristone,20,147,83,3931,6.43770831297525,2.02509823263255E-9,9.7990155102623E-8
Adenosine monophosphate,13,50,90,4028,11.6146569904174,2.15832070437432E-9,1.03369931764876E-7
Tofacitinib,13,50,90,4028,11.6146569904174,2.15832070437432E-9,1.03369931764876E-7
Merimepodib,10,22,93,4056,19.7656627271663,2.17914701242492E-9,1.03369931764876E-7
BMS-599626,10,22,93,4056,19.7656627271663,2.17914701242492E-9,1.03369931764876E-7
Mubritinib,10,22,93,4056,19.7656627271663,2.17914701242492E-9,1.03369931764876E-7
Neratinib,10,22,93,4056,19.7656627271663,2.17914701242492E-9,1.03369931764876E-7
Ethylmercurithiosalicylic acid,14,62,89,4016,10.1717432289545,2.41207342816159E-9,1.1404510167211E-7
Acetaminophen,21,166,82,3912,6.02942111837974,2.49177511173826E-9,1.17429715039725E-7
3-SULFOOXY-1H-INDOLE,14,63,89,4015,10.0083904602659,2.88886027117428E-9,1.35701097036398E-7
PX-12,10,23,93,4055,18.9038370019053,3.0631702795191E-9,1.43423461183307E-7
Mitoxantrone,13,52,90,4026,11.1631104165189,3.25044800165982E-9,1.51701218038643E-7
Potassium Chloride,14,64,89,4014,9.8499762532452,3.45005451936044E-9,1.59583694559169E-7
Crizotinib,14,64,89,4014,9.8499762532452,3.45005451936044E-9,1.59583694559169E-7
Taurolidine,9,16,94,4062,24.2228904674182,3.46346357544003E-9,1.59583694559169E-7
"2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE",9,16,94,4062,24.2228904674182,3.46346357544003E-9,1.59583694559169E-7
Dexrazoxane,11,32,92,4046,15.0768939026341,3.5334048699073E-9,1.62289487301753E-7
Doxazosin,14,65,89,4013,9.69404494058702,4.10887987999E-9,1.88123868722355E-7
Nilotinib,11,33,92,4045,14.6174177351268,4.61571745367735E-9,2.10662625554673E-7
Amphetamine,17,107,86,3971,7.32868484324677,4.77146672762184E-9,2.17086250969713E-7
Bosutinib,13,54,90,4024,10.7480150241348,4.82165493527526E-9,2.17998591216919E-7
Leflunomide,13,54,90,4024,10.7480150241348,4.82165493527526E-9,2.17998591216919E-7
Flutamide,14,66,89,4012,9.54688522607797,4.88036395872582E-9,2.19965574643403E-7
Benzofuran,6,2,97,4076,125.098455064096,5.20218399654204E-9,2.33742333730831E-7
"N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE",13,55,90,4023,10.5449825633467,5.8410764466786E-9,2.60026175290113E-7
Fluconazole,13,55,90,4023,10.5449825633467,5.8410764466786E-9,2.60026175290113E-7
Dronabinol,13,55,90,4023,10.5449825633467,5.8410764466786E-9,2.60026175290113E-7
Flurbiprofen,16,94,87,3984,7.78530284408553,5.9085920033552E-9,2.62224907610702E-7
Indole,9,18,94,4060,21.5273286628517,7.62660730802284E-9,3.37435811282412E-7
Cysteamine,10,26,93,4052,16.7160747580419,7.91024205635064E-9,3.48918075441203E-7
Valspodar,11,36,92,4042,13.393938003962,9.85770809077376E-9,4.33498495327922E-7
Chloramphenicol,8,12,95,4066,28.4219183155467,1.01879027316042E-8,4.46661365005738E-7
"2-tert-butylbenzene-1,4-diol",15,84,88,3994,8.09428637044263,1.04301180077251E-8,4.55899133866571E-7
Cyclosporine,9,19,94,4059,20.3920082511001,1.1011295726664E-8,4.79852632334782E-7
Lycopene,17,114,86,3964,6.86488790018712,1.12470431558274E-8,4.88654234806128E-7
Isotretinoin,13,59,90,4019,9.82467536051518,1.21697363389771E-8,5.27159747349932E-7
Budesonide,14,72,89,4006,8.7397156181387,1.30010607807489E-8,5.61489346313893E-7
"(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid",12,48,91,4030,11.0514617130751,1.37073675585835E-8,5.90231413265762E-7
Picropodophyllin,10,28,93,4050,15.5177813841582,1.41204244205705E-8,6.06213199727958E-7
Etodolac,13,60,90,4018,9.65629480728393,1.4507709491682E-8,6.20997267202091E-7
Spironolactone,16,101,87,3977,7.23440596306477,1.47963368117111E-8,6.31483560876576E-7
Amuvatinib,8,13,95,4065,26.2251035072427,1.61245468312095E-8,6.86145374009286E-7
Auranofin,12,49,91,4029,10.8260738502909,1.67189521859249E-8,7.09352682695802E-7
Rbt205 Inhibitor,14,74,89,4004,8.49963496300043,1.7691968882427E-8,7.4844105030196E-7
Fenofibric acid,11,39,92,4039,12.3575884485829,1.98813833440498E-8,8.38609963608558E-7
Donepezil,12,50,91,4028,10.6022260224329,2.03119334591146E-8,8.51804066069762E-7
Alendronic acid,12,50,91,4028,10.6022260224329,2.03119334591146E-8,8.51804066069762E-7
Marizomib,8,14,95,4064,24.3597353689509,2.4826154378648E-8,1.03511241063211E-6
Motesanib,8,14,95,4064,24.3597353689509,2.4826154378648E-8,1.03511241063211E-6
Clonidine,13,64,90,4014,9.04591716826239,2.8479317988463E-8,1.18401684081348E-6
Buparlisib,9,22,94,4056,17.6052375558872,3.02242561577026E-8,1.25296151906524E-6
Pyroxamide,8,15,95,4063,22.745413170708,3.72969939651091E-8,1.53298782456235E-6
Tacedinaline,8,15,95,4063,22.745413170708,3.72969939651091E-8,1.53298782456235E-6
Resminostat,8,15,95,4063,22.745413170708,3.72969939651091E-8,1.53298782456235E-6
"6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine",13,66,90,4012,8.76783541206158,3.92714097797049E-8,1.60502118367397E-6
Vinblastine,13,66,90,4012,8.76783541206158,3.92714097797049E-8,1.60502118367397E-6
Ganciclovir,10,32,93,4046,13.5635545053394,4.04911724528378E-8,1.65021122904904E-6
Enzalutamide,9,23,94,4055,16.837831838172,4.11984293015073E-8,1.67431897682293E-6
Barium sulfate,7,9,96,4069,32.8157261908664,4.28168220206262E-8,1.73521683411745E-6
Carvedilol,13,67,90,4011,8.63502476569585,4.59442992673575E-8,1.85676159337363E-6
Anagrelide,8,16,95,4062,21.3115011411697,5.48142421691013E-8,2.20905487540132E-6
Silibinin A,17,129,86,3949,6.04631848816405,5.90190804826085E-8,2.37190601757884E-6
Piperine,11,45,92,4033,10.6935995856518,7.00852284836226E-8,2.80883889532459E-6
OSI-930,7,10,96,4068,29.5424170410427,7.13253316413117E-8,2.85064258006396E-6
Captopril,14,85,89,3993,7.38159056968038,8.35752026652954E-8,3.3310285279735E-6
Amlodipine,13,71,90,4007,8.14126547982791,8.40862041765413E-8,3.34218821196207E-6
Leukotriene B4,10,36,93,4042,12.0460129968811,1.03340457663244E-7,4.08504489611956E-6
Lutein,10,36,93,4042,12.0460129968811,1.03340457663244E-7,4.08504489611956E-6
Sevoflurane,15,102,88,3976,6.63722945435893,1.06208691702368E-7,4.18698624033304E-6
Phenytoin,14,87,89,3991,7.20874898307752,1.08319138751318E-7,4.25858106119314E-6
Dacomitinib,8,18,95,4060,18.9399557993764,1.11774723537914E-7,4.38252878196743E-6
Sapitinib,7,11,96,4067,26.8415099783198,1.1436817705499E-7,4.46004076273676E-6
Solamargine,7,11,96,4067,26.8415099783198,1.1436817705499E-7,4.46004076273676E-6
Acitretin,12,60,91,4018,8.81790039736383,1.17738216388034E-7,4.5791202798921E-6
Ketamine,17,136,86,3942,5.72423116412074,1.1901444063354E-7,4.61634615451093E-6
Manidipine,10,37,93,4041,11.721105676038,1.28606065655804E-7,4.96178250475099E-6
Adenosine 5'-[γ-thio]triphosphate,10,37,93,4041,11.721105676038,1.28606065655804E-7,4.96178250475099E-6
"(9Z,11E,13S)-13-hydroxyoctadeca-9,11-dienoic acid",12,61,91,4017,8.67141273472476,1.38045857088956E-7,5.31181659421775E-6
Cediranib,8,19,95,4059,17.9414063984114,1.55626561950501E-7,5.95661405909592E-6
4-(1-methyl-1-phenylethyl)phenol,8,19,95,4059,17.9414063984114,1.55626561950501E-7,5.95661405909592E-6
Epirubicin,10,38,93,4040,11.4103319688426,1.59152631548421E-7,6.07550178458607E-6
Purvalanol A,9,28,94,4050,13.8148373982459,1.64935974168626E-7,6.27970629519713E-6
Foretinib,7,12,96,4066,24.6197035917188,1.77443574231581E-7,6.67488257764281E-6
PF-03758309,7,12,96,4066,24.6197035917188,1.77443574231581E-7,6.67488257764281E-6
8-Bromo-Adenosine-5'-Monophosphate,7,12,96,4066,24.6197035917188,1.77443574231581E-7,6.67488257764281E-6
Nimodipine,11,50,92,4028,9.61631952171937,1.77622026593986E-7,6.67488257764281E-6
N-omega-nitro-L-arginine methyl ester,11,50,92,4028,9.61631952171937,1.77622026593986E-7,6.67488257764281E-6
Hydroquinone,12,63,91,4015,8.39241207476934,1.88281618689402E-7,7.05713064625415E-6
Betulinic Acid,11,51,92,4027,9.42596517257468,2.11551654525036E-7,7.90884383126102E-6
GM6001,8,20,95,4058,17.0426868148567,2.13472668440034E-7,7.96009208891619E-6
Candesartan,11,52,92,4026,9.24033014155322,2.51102637418836E-7,9.33919001691506E-6
Gemfibrozil,13,79,90,3999,7.30413438521212,2.54796567331398E-7,9.45227840065721E-6
Midomafetamine,15,110,88,3968,6.14266192639882,2.59214855302603E-7,9.59159136861238E-6
Beta carotene,7,13,96,4065,22.7329605315543,2.67504320423875E-7,9.87307127813972E-6
Mevastatin,11,53,92,4025,9.06649007896402,2.9706574553698E-7,1.09362282261031E-5
VTP-194204,9,31,94,4047,12.473461210611,3.40920995111657E-7,1.2518868119885E-5
Cyclic Guanosine Monophosphate,11,54,92,4024,8.89663368058815,3.50323226493241E-7,1.28315575234322E-5
Podofilox,10,42,93,4036,10.3142348858319,3.54627707948392E-7,1.29564200040335E-5
Alisertib,8,22,95,4056,15.4900822356484,3.85906710003586E-7,1.40283565869787E-5
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",8,22,95,4056,15.4900822356484,3.85906710003586E-7,1.40283565869787E-5
Dihydrogenphosphate Ion,13,83,90,3995,6.94322551492439,4.24466679642344E-7,1.53914043294809E-5
AZD-1480,9,32,94,4046,12.0786743541722,4.27948619326573E-7,1.54503043457499E-5
Disopyramide,10,43,93,4035,10.0728213575149,4.28226828633366E-7,1.54503043457499E-5
Thioridazine,16,132,87,3946,5.49286952467997,4.29367422249511E-7,1.54529206829762E-5
Pravastatin,16,133,87,3945,5.45025006589693,4.7138145149168E-7,1.69229075536655E-5
Citalopram,11,56,92,4022,8.57513520702711,4.8275766278312E-7,1.72884217939778E-5
Dienogest,8,23,95,4055,14.806640171405,5.09622346123894E-7,1.82054315629537E-5
U-Pi-a-Pi,7,15,96,4063,19.6921034051406,5.65099298546271E-7,2.01375333842028E-5
Probucol,12,71,91,4007,7.43400608200061,5.92575419478477E-7,2.10647719697961E-5
Mannitol,10,45,93,4033,9.6209479397527,6.16527173071303E-7,2.18624887147792E-5
Irbesartan,11,58,92,4020,8.27585317621131,6.5761977127213E-7,2.32626449643117E-5
Methylphenidate,9,34,94,4044,11.3665384521024,6.61188097561125E-7,2.33318249289671E-5
Momelotinib,8,25,95,4053,13.6197568961779,8.61048291826265E-7,3.02369395896965E-5
Flunisolide,8,25,95,4053,13.6197568961779,8.61048291826265E-7,3.02369395896965E-5
Sucrose,12,74,91,4004,7.12814375865696,8.79769229358865E-7,3.08195473017822E-5
Ciprofloxacin,13,90,90,3988,6.39376741476773,9.75592335478657E-7,3.40938132034525E-5
RU82209,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU79256,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU82197,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU81843,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU85053,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU84687,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU85493,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
PAS219,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU79072,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU78783,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU79073,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU83876,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
Phenylphosphate,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU78191,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
"{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid",7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
PASBN,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU90395,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU82129,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU78262,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
ISO24,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
DPI59,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU78300,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
RU78299,7,17,96,4061,17.372910505454,1.1012122157664E-6,3.6441868097127E-5
Mercaptopurine,8,26,95,4052,13.0948200212715,1.10323289727147E-6,3.6441868097127E-5
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",9,37,94,4041,10.4373423513403,1.21475842627212E-6,4.00343644840614E-5
Isoflurane,14,109,89,3969,5.72174918362276,1.3014654468114E-6,4.27944554655938E-5
Gossypol,10,50,93,4028,8.6498486505265,1.4343280764569E-6,4.70562645705868E-5
Pentobarbital,12,79,91,3999,6.66723873073605,1.63859308465956E-6,5.36360006169467E-5
Kinetin,8,28,95,4050,12.1534423287337,1.76516833360061E-6,5.75189164882438E-5
Oxalic Acid,8,28,95,4050,12.1534423287337,1.76516833360061E-6,5.75189164882438E-5
Triflusal,5,5,98,4073,41.4056884922244,1.88182054672558E-6,6.11822907965606E-5
Apocynin,11,66,92,4012,7.26061015110729,2.04468971452954E-6,6.63284872384532E-5
Ibuprofen,15,132,88,3946,5.09190433527797,2.15970089362377E-6,6.99026473472864E-5
Gliquidone,8,29,95,4049,11.7346420385653,2.20661174309908E-6,7.12615804288381E-5
Halothane,10,53,93,4025,8.15505292980018,2.28632929581152E-6,7.36715791354069E-5
Metoprolol,14,115,89,3963,5.41598049125637,2.32781939855661E-6,7.484181446575E-5
Streptozocin,9,41,94,4037,9.41177247145559,2.54521709257558E-6,8.16499321163272E-5
Pimozide,11,68,92,4010,7.04116212860854,2.65428858079472E-6,8.47260710469499E-5
Rilmenidine,7,20,96,4058,14.7547893975423,2.6586757948414E-6,8.47260710469499E-5
Diethylstilbestrol,7,20,96,4058,14.7547893975423,2.6586757948414E-6,8.47260710469499E-5
Lipoic Acid,8,30,95,4048,11.3413243584332,2.73857732793818E-6,8.65101508238039E-5
Idarubicin,8,30,95,4048,11.3413243584332,2.73857732793818E-6,8.65101508238039E-5
Nicotinamide,8,30,95,4048,11.3413243584332,2.73857732793818E-6,8.65101508238039E-5
2-deoxyglucose,8,30,95,4048,11.3413243584332,2.73857732793818E-6,8.65101508238039E-5
Lenvatinib,6,12,97,4066,20.8932227972198,2.82140816103588E-6,8.89325553766689E-5
Corticosterone,13,100,90,3978,5.74130830791793,2.85196391824928E-6,8.9700266597179E-5
Myristic acid,8,31,95,4047,10.9751146829998,3.37571166352396E-6,1.05713610909619E-4
Heroin,8,31,95,4047,10.9751146829998,3.37571166352396E-6,1.05713610909619E-4
Formaldehyde,11,71,92,4007,6.73961505727403,3.86725662059005E-6,1.20845237445535E-4
Midazolam,10,57,93,4021,7.5765955619235,4.0869591384651E-6,1.27435331745467E-4
Pyrimethamine,11,72,92,4006,6.64466344216166,4.36755513742654E-6,1.35891715820959E-4
Cabozantinib,7,22,96,4056,13.4120916980993,4.48712300420986E-6,1.39312343184957E-4
Isopropyl Alcohol,10,58,93,4020,7.44448391590173,4.69432566377468E-6,1.45433304854563E-4
Puerarin,11,73,92,4005,6.55253180061711,4.92361742056868E-6,1.5221098111384E-4
Rebamipide,9,45,94,4033,8.5685164088357,4.97749325308826E-6,1.53548428530468E-4
Pseudoephedrine,9,46,94,4032,8.38050557284318,5.83072574700463E-6,1.78726172410776E-4
"N-Methyl-N-Propargyl-3-(2,4-Dichlorophenoxy)Propylamine",9,46,94,4032,8.38050557284318,5.83072574700463E-6,1.78726172410776E-4
Lamotrigine,9,46,94,4032,8.38050557284318,5.83072574700463E-6,1.78726172410776E-4
Cupric Chloride,8,34,95,4044,9.99907047371265,6.0916103026461E-6,1.85935069143552E-4
Tamibarotene,8,34,95,4044,9.99907047371265,6.0916103026461E-6,1.85935069143552E-4
Acteoside,9,47,94,4031,8.2005198693787,6.80644195172037E-6,2.07316598274254E-4
Clodronic Acid,7,24,96,4054,12.2902972471872,7.25948086977982E-6,2.20651127601097E-4
Lucanthone,8,35,95,4043,9.71073325922479,7.33284966380837E-6,2.21485248644012E-4
Estrone,8,35,95,4043,9.71073325922479,7.33284966380837E-6,2.21485248644012E-4
Selumetinib,8,35,95,4043,9.71073325922479,7.33284966380837E-6,2.21485248644012E-4
SB-409513,5,8,98,4070,25.8594835758188,9.05904527858471E-6,2.72486438614177E-4
Anthranilic acid,5,8,98,4070,25.8594835758188,9.05904527858471E-6,2.72486438614177E-4
Iloprost,9,50,94,4028,7.70390812733541,1.06167494088772E-5,3.18677988474704E-4
Azelaic Acid,7,26,96,4052,11.342172645693,1.13254414521045E-5,3.37152518992308E-4
Idelalisib,7,26,96,4052,11.342172645693,1.13254414521045E-5,3.37152518992308E-4
Gatifloxacin,7,26,96,4052,11.342172645693,1.13254414521045E-5,3.37152518992308E-4
Vesnarinone,7,26,96,4052,11.342172645693,1.13254414521045E-5,3.37152518992308E-4
Methotrexate,10,65,93,4013,6.63084438208909,1.15934048502046E-5,3.44420965282155E-4
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,8,38,95,4040,8.9393384002409,1.2411755683983E-5,3.6797722079451E-4
Lactic Acid,10,66,93,4012,6.52915664134656,1.30789342417784E-5,3.86964420767732E-4
Trametinib,6,17,97,4061,14.7361073001226,1.38786843787606E-5,4.08953892311964E-4
Propyl Gallate,6,17,97,4061,14.7361073001226,1.38786843787606E-5,4.08953892311964E-4
Teriflunomide,7,27,96,4051,10.9226531577053,1.39756436700242E-5,4.10140294211036E-4
S-Hydroxycysteine,7,27,96,4051,10.9226531577053,1.39756436700242E-5,4.10140294211036E-4
Finasteride,8,39,95,4039,8.7083361626655,1.46558070985442E-5,4.29230258598266E-4
Masoprocol,9,53,94,4025,7.26367551635327,1.61191345981258E-5,4.70183716024657E-4
Erythromycin,9,53,94,4025,7.26367551635327,1.61191345981258E-5,4.70183716024657E-4
Puromycin,7,28,96,4050,10.526572201512,1.71192496526876E-5,4.97350915118094E-4
Fentanyl,7,28,96,4050,10.526572201512,1.71192496526876E-5,4.97350915118094E-4
Nilutamide,6,18,97,4060,13.9169410712517,1.81378417664253E-5,5.25887202023683E-4
Sildenafil,11,85,92,3993,5.61240954658039,1.82741372903728E-5,5.28779266170817E-4
Pentamidine,9,54,94,4024,7.124715041103,1.84246021485115E-5,5.32068969729145E-4
Nimesulide,10,69,93,4009,6.24093078347695,1.85620981175915E-5,5.34971795043076E-4
L-Tyrosine,8,41,95,4037,8.28021100322114,2.01786500147302E-5,5.78230334185787E-4
Spermidine,8,41,95,4037,8.28021100322114,2.01786500147302E-5,5.78230334185787E-4
Chlorpromazine,15,161,88,3917,4.14442473460232,2.01829530775235E-5,5.78230334185787E-4
Resatorvid,5,10,98,4068,20.6905008248668,2.03216985559409E-5,5.78767094295714E-4
Naphthyridine Inhibitor,5,10,98,4068,20.6905008248668,2.03216985559409E-5,5.78767094295714E-4
4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,5,10,98,4068,20.6905008248668,2.03216985559409E-5,5.78767094295714E-4
Aripiprazole,10,70,93,4008,6.15034062584003,2.07831195159693E-5,5.90745594449596E-4
Tibolone,7,29,96,4049,10.1628101874449,2.08254072124673E-5,5.9078691100688E-4
Calcidiol,9,55,94,4023,6.99390479633787,2.10051297198541E-5,5.94719264373275E-4
Ellagic Acid,10,71,93,4007,6.06229996736088,2.32289273099318E-5,6.56397219551896E-4
Dextromethorphan,6,19,97,4059,13.1845285579005,2.33922926717349E-5,6.59725031643937E-4
beta-Naphthoflavone,8,42,95,4036,8.08148831906966,2.35373991427597E-5,6.59958017459443E-4
Aliskiren,8,42,95,4036,8.08148831906966,2.35373991427597E-5,6.59958017459443E-4
ginkgolide-B,8,42,95,4036,8.08148831906966,2.35373991427597E-5,6.59958017459443E-4
Danazol,9,56,94,4022,6.86775645971461,2.38869680680303E-5,6.68464001982391E-4
Edetic Acid,10,73,93,4005,5.89344820143222,2.88701705816893E-5,8.06356570279503E-4
Adapalene,7,31,96,4047,9.50351804328794,3.02349059980618E-5,8.42847113107949E-4
Clomipramine,10,74,93,4004,5.81244177451353,3.21061912791379E-5,8.93291052348983E-4
"3-(4-HYDROXYPHENYL)-1-(2,4,6-TRIHYDROXYPHENYL)PROPAN-1-ONE",9,59,94,4019,6.51480581185488,3.46311654327305E-5,9.61694035341673E-4
DPDPE,7,32,96,4046,9.20492767827087,3.61103547587421E-5,0.00100084953297032
Marimastat,6,21,97,4057,11.9300947469389,3.75637403552239E-5,0.00103321481459227
Alectinib,6,21,97,4057,11.9300947469389,3.75637403552239E-5,0.00103321481459227
Onapristone,6,21,97,4057,11.9300947469389,3.75637403552239E-5,0.00103321481459227
Pyrroloquinoline Quinone,6,21,97,4057,11.9300947469389,3.75637403552239E-5,0.00103321481459227
BQ-123,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
"N,O6-Disulfo-Glucosamine",5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Vosaroxin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Cinoxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Nalidixic Acid,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Gemifloxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Lomefloxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Pefloxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Fleroxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Rosoxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Clorobiocin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Norfloxacin,5,12,98,4066,17.2422941794627,4.02595869871115E-5,0.00108266619927665
Phenol,8,46,95,4032,7.37328630675399,4.20437090677495E-5,0.00112854737724816
Bardoxolone,7,33,96,4045,8.92421052711659,4.28931310616756E-5,0.00114921564174449
Apomine,6,22,97,4056,11.3820613696564,4.68610122238371E-5,0.00124858862637983
Estriol,6,22,97,4056,11.3820613696564,4.68610122238371E-5,0.00124858862637983
Sotrastaurin,6,22,97,4056,11.3820613696564,4.68610122238371E-5,0.00124858862637983
Perindopril,7,34,96,4044,8.66002264613418,5.06878751971832E-5,0.00134807087328459
1-naphthaleneacetic acid,5,13,98,4065,15.9158713686596,5.46588865356023E-5,0.00144044265926939
"(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE",5,13,98,4065,15.9158713686596,5.46588865356023E-5,0.00144044265926939
Perhexiline,5,13,98,4065,15.9158713686596,5.46588865356023E-5,0.00144044265926939
Mebendazole,5,13,98,4065,15.9158713686596,5.46588865356023E-5,0.00144044265926939
Fexaramine,5,13,98,4065,15.9158713686596,5.46588865356023E-5,0.00144044265926939
Z-Val-Ala-Asp fluoromethyl ketone,8,48,95,4030,7.06048839697303,5.51078176507817E-5,0.00144963298352042
Abexinostat,6,23,97,4055,10.8884333260455,5.79150702811309E-5,0.00151795902552442
Gadolinium,6,23,97,4055,10.8884333260455,5.79150702811309E-5,0.00151795902552442
Modafinil,7,35,96,4043,8.41096588596536,5.96071281760905E-5,0.00155948285990122
Gabapentin,8,49,95,4029,6.91521110119668,6.28121409781176E-5,0.00163741269207952
Clopidogrel,8,49,95,4029,6.91521110119668,6.28121409781176E-5,0.00163741269207952
TAK-593,4,6,99,4072,27.3008264186776,6.51141804751845E-5,0.00168829727208705
CP-547632,4,6,99,4072,27.3008264186776,6.51141804751845E-5,0.00168829727208705
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID,4,6,99,4072,27.3008264186776,6.51141804751845E-5,0.00168829727208705
Enoxolone,9,65,94,4013,5.90526385046023,6.86958903819703E-5,0.00177797842942971
3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,6,24,97,4054,10.4289087394669,7.09600080344981E-5,0.00183003052359948
